Channel A: 
Mode: 2
N1/T1: 257.62 µs
Channel B: 
Mode: 1
N2/T2: 257.62 µs
tau (ms)	g2 Values
-3.6617177059999997	0.0
-3.6577177059999997	0.0
-3.6537177059999997	0.0
-3.6497177059999997	0.0
-3.6457177059999997	0.0
-3.6417177059999997	0.0
-3.6377177059999997	0.0
-3.6337177059999997	0.0
-3.6297177059999997	0.0
-3.6257177059999997	0.0
-3.6217177059999996	0.0
-3.6177177059999996	0.0
-3.6137177059999996	0.0
-3.6097177059999996	0.0
-3.6057177059999996	0.0
-3.6017177059999996	0.0
-3.5977177059999996	0.0
-3.5937177059999996	0.0
-3.5897177059999996	0.0
-3.5857177059999996	0.0
-3.5817177059999996	0.0
-3.5777177059999996	0.0
-3.5737177059999996	0.0
-3.5697177059999996	0.0
-3.5657177059999996	0.0
-3.5617177059999996	0.0
-3.5577177059999996	0.0
-3.5537177059999996	0.0
